timestamp,equipment_id,oil_temp_top_celsius,oil_temp_bottom_celsius,load_mva,ambient_temp_celsius,cooling_fan_status,winding_temp_celsius
2024-10-01,TRANS_020,78.8,67.0,78.4,1.0,1,93.3
2024-10-01,TRANS_021,71.7,60.0,58.7,-8.6,1,81.7
2024-10-01,TRANS_022,66.7,56.6,46.6,-0.3,0,76.3
2024-10-01,TRANS_023,75.0,62.8,75.1,-10.2,0,87.0
2024-10-01,TRANS_024,70.3,58.7,55.0,-2.6,1,80.8
2024-10-01,TRANS_025,67.4,56.2,45.8,-6.7,0,76.2
2024-10-01,TRANS_026,65.2,52.7,45.0,-8.4,0,77.5
2024-10-01,TRANS_027,70.1,56.3,54.6,0.0,0,78.6
2024-10-01,TRANS_028,76.3,62.9,73.9,-2.3,1,87.3
2024-10-01,TRANS_029,69.6,58.9,58.1,-5.6,1,81.5
2024-10-01,TRANS_030,76.7,64.5,80.5,-6.5,1,89.8
2024-10-01,TRANS_031,70.1,57.6,54.5,-8.6,0,79.4
2024-10-01,TRANS_032,71.4,59.9,61.9,-8.2,0,83.8
2024-10-01,TRANS_033,66.8,54.6,46.3,-2.5,0,76.9
2024-10-01,TRANS_034,73.8,61.2,61.4,-9.8,0,85.5
2024-10-01,TRANS_035,72.4,59.0,66.4,-12.2,0,83.8
2024-10-01,TRANS_037,69.6,56.8,57.9,-10.2,0,79.8
2024-10-01,TRANS_038,76.3,64.9,68.7,-7.7,1,87.8
2024-10-01,TRANS_039,71.3,60.0,56.8,-7.8,0,83.7
2024-10-01,TRANS_041,70.9,60.4,63.6,-9.1,1,82.2
2024-10-01,TRANS_042,67.8,56.1,49.0,-9.8,0,77.6
2024-10-01,TRANS_043,68.7,56.5,47.2,-5.3,1,79.4
2024-10-01,TRANS_044,69.3,55.3,51.2,-6.1,0,79.3
2024-10-01,TRANS_045,71.3,59.2,57.0,-4.5,1,83.4
2024-10-01,TRANS_046,69.0,56.4,58.9,-6.8,1,80.3
2024-10-01,TRANS_047,73.2,61.3,62.6,-6.2,0,85.0
2024-10-01,TRANS_048,72.5,62.0,53.0,-3.3,1,82.7
2024-10-01,TRANS_049,72.6,59.3,59.5,-8.0,1,83.8
2024-10-01,TRANS_050,67.0,53.9,57.2,-9.5,0,76.6
2024-10-02,TRANS_001,69.3,55.5,51.5,-7.1,1,77.2
2024-10-02,TRANS_002,73.4,61.4,68.0,-5.8,1,87.6
2024-10-02,TRANS_003,64.4,53.5,39.9,-5.9,0,73.3
2024-10-02,TRANS_004,72.2,61.8,61.8,-6.1,1,84.5
2024-10-02,TRANS_005,67.8,55.4,44.9,-9.2,0,78.6
2024-10-02,TRANS_006,69.7,58.1,55.0,-3.0,0,81.9
2024-10-02,TRANS_007,66.2,56.1,54.3,-9.0,0,78.1
2024-10-02,TRANS_008,66.2,55.0,50.7,-14.0,0,76.7
2024-10-02,TRANS_009,71.7,60.9,63.4,-1.9,1,84.0
2024-10-02,TRANS_010,69.1,56.0,50.8,-9.2,1,79.5
2024-10-02,TRANS_011,80.2,66.5,78.0,0.1,1,91.8
2024-10-02,TRANS_012,72.4,60.7,68.4,-8.7,0,85.5
2024-10-02,TRANS_013,76.1,65.4,75.3,-5.2,1,90.7
2024-10-02,TRANS_014,73.7,63.4,64.6,-5.4,1,83.9
2024-10-02,TRANS_015,69.9,58.5,54.5,-7.3,0,79.1
2024-10-02,TRANS_016,67.2,57.1,48.9,-5.9,0,81.2
2024-10-02,TRANS_017,66.1,54.8,52.8,-5.8,0,76.3
2024-10-02,TRANS_018,69.5,56.7,55.1,-1.5,1,79.6
2024-10-02,TRANS_019,77.6,63.9,74.7,-7.6,1,88.5
2024-10-02,TRANS_020,74.9,62.8,73.7,-9.1,0,86.8
2024-10-02,TRANS_021,70.4,59.1,56.9,-2.5,0,80.5
2024-10-02,TRANS_022,71.3,59.7,57.6,-6.5,1,82.9
2024-10-02,TRANS_023,73.4,61.1,65.3,-6.5,0,84.3
2024-10-02,TRANS_024,75.2,62.4,68.3,-9.3,1,86.9
2024-10-02,TRANS_025,68.1,55.1,52.0,-2.7,1,78.5
2024-10-02,TRANS_027,67.0,56.2,47.4,-7.9,0,78.3
2024-10-02,TRANS_028,75.7,65.2,66.6,-1.6,1,88.0
2024-10-02,TRANS_029,71.3,59.5,58.1,-9.4,0,83.8
2024-10-02,TRANS_030,75.7,61.8,73.4,-7.2,1,90.4
2024-10-02,TRANS_031,74.5,60.7,53.9,-1.8,0,84.7
2024-10-02,TRANS_032,74.2,63.1,65.5,-3.4,0,86.3
2024-10-02,TRANS_033,65.1,52.3,44.6,-7.2,0,73.9
2024-10-02,TRANS_034,67.9,57.1,48.8,-8.5,0,79.6
2024-10-02,TRANS_035,76.1,65.7,68.0,-0.7,1,88.7
2024-10-02,TRANS_036,73.8,61.2,67.8,-2.0,1,83.3
2024-10-02,TRANS_037,71.6,58.8,59.8,-3.7,1,83.4
2024-10-02,TRANS_038,72.6,60.0,62.4,-3.9,1,83.7
2024-10-02,TRANS_039,73.2,61.3,62.8,-6.4,1,83.9
2024-10-02,TRANS_040,67.9,55.9,54.9,-9.2,0,77.7
2024-10-02,TRANS_041,73.8,61.4,67.9,-9.1,1,86.1
2024-10-02,TRANS_042,63.9,51.1,40.7,-9.8,0,74.2
2024-10-02,TRANS_043,69.2,57.7,54.7,-11.2,1,79.6
2024-10-02,TRANS_044,75.8,65.5,65.7,-9.3,1,89.5
2024-10-02,TRANS_045,72.9,60.4,58.4,-6.5,1,82.9
2024-10-02,TRANS_046,72.7,61.8,56.1,-6.1,1,82.4
2024-10-02,TRANS_047,68.3,54.6,55.3,-8.1,1,78.2
2024-10-02,TRANS_048,70.5,58.9,52.1,-6.8,1,80.6
2024-10-02,TRANS_049,65.6,52.1,48.3,-5.8,0,76.0
2024-10-02,TRANS_050,73.6,61.1,60.7,-5.1,1,85.3
2024-10-03,TRANS_001,69.4,58.1,53.2,-8.2,0,80.6
2024-10-03,TRANS_002,73.3,61.0,72.8,-10.5,0,87.7
2024-10-03,TRANS_003,71.0,57.7,59.8,-9.3,0,82.9
2024-10-03,TRANS_004,73.9,61.5,66.6,-8.3,1,84.7
2024-10-03,TRANS_005,76.0,62.6,72.1,-2.7,1,88.3
2024-10-03,TRANS_006,71.6,58.0,53.7,-2.9,0,82.8
2024-10-03,TRANS_007,71.5,58.4,56.5,-9.7,1,83.2
2024-10-03,TRANS_008,68.2,56.5,44.0,-6.0,1,79.2
2024-10-03,TRANS_009,74.8,61.2,70.8,-5.9,1,88.3
2024-10-03,TRANS_010,68.0,54.5,47.3,-2.7,1,80.0
2024-10-03,TRANS_011,72.6,60.9,74.8,-14.1,1,85.9
2024-10-03,TRANS_012,71.0,60.3,61.2,-6.6,0,80.3
2024-10-03,TRANS_013,72.4,60.4,75.0,-8.6,1,85.5
2024-10-03,TRANS_014,70.7,57.9,54.8,-6.1,0,83.6
2024-10-03,TRANS_015,65.5,53.8,50.4,-7.9,0,75.9
2024-10-03,TRANS_016,72.6,61.6,54.2,-4.0,1,83.3
2024-10-03,TRANS_017,67.3,53.9,48.7,-3.9,0,78.1
2024-10-03,TRANS_018,65.9,54.8,44.5,-7.0,0,74.8
2024-10-03,TRANS_019,73.5,61.3,63.6,-10.4,1,88.1
2024-10-03,TRANS_020,78.6,66.1,77.5,-4.7,1,92.9
2024-10-03,TRANS_021,68.8,57.1,52.3,-8.4,1,76.7
2024-10-03,TRANS_022,69.3,56.8,53.0,-2.0,1,80.6
2024-10-03,TRANS_023,74.8,64.3,71.3,-8.7,0,85.5
2024-10-03,TRANS_024,73.1,59.2,56.8,-6.6,1,83.8
2024-10-03,TRANS_026,64.4,51.6,47.4,-5.4,0,72.9
2024-10-03,TRANS_027,68.0,55.9,51.3,-4.4,0,77.4
2024-10-03,TRANS_028,72.6,59.8,65.9,-9.0,1,87.3
2024-10-03,TRANS_029,71.8,59.3,62.1,-9.7,1,82.6
2024-10-03,TRANS_030,71.6,61.0,68.4,-9.1,1,84.1
2024-10-03,TRANS_031,75.1,61.5,68.8,-5.9,1,87.8
2024-10-03,TRANS_032,70.3,59.3,61.1,-2.3,0,82.2
2024-10-03,TRANS_034,70.8,57.4,54.0,-3.3,0,81.4
2024-10-03,TRANS_035,76.8,65.3,73.7,-6.2,1,88.7
2024-10-03,TRANS_036,76.2,63.8,81.3,-8.1,1,88.9
2024-10-03,TRANS_037,71.4,59.4,65.8,-9.2,1,83.5
2024-10-03,TRANS_038,69.1,56.1,66.5,-9.9,0,81.7
2024-10-03,TRANS_039,70.1,59.1,54.5,-11.0,0,80.0
2024-10-03,TRANS_040,69.2,57.5,53.4,-6.0,0,80.2
2024-10-03,TRANS_041,71.5,60.2,58.2,-4.1,1,82.6
2024-10-03,TRANS_042,74.6,62.7,62.8,-1.9,0,86.9
2024-10-03,TRANS_043,72.5,62.3,58.1,-12.1,1,82.4
2024-10-03,TRANS_045,73.1,60.8,65.0,-6.8,0,84.4
2024-10-03,TRANS_046,70.9,59.1,48.4,-6.3,1,83.1
2024-10-03,TRANS_047,69.5,58.7,60.1,-8.0,1,80.9
2024-10-03,TRANS_049,70.0,57.3,48.9,-2.5,0,80.4
2024-10-03,TRANS_050,69.5,59.4,56.2,-7.8,0,79.5
2024-10-04,TRANS_001,69.0,56.8,49.0,-6.8,1,77.9
2024-10-04,TRANS_002,73.6,63.0,70.0,-12.3,0,86.2
2024-10-04,TRANS_003,66.8,54.0,47.1,-5.6,0,76.1
2024-10-04,TRANS_004,71.5,60.9,65.7,-15,0,84.8
2024-10-04,TRANS_005,71.0,59.8,61.7,-7.6,1,82.0
2024-10-04,TRANS_006,67.9,54.8,54.7,-11.6,0,79.0
2024-10-04,TRANS_008,69.7,56.9,46.5,-6.3,1,80.0
2024-10-04,TRANS_009,71.7,58.5,62.9,-7.0,0,83.1
2024-10-04,TRANS_010,75.9,64.2,60.5,-1.7,1,88.3
2024-10-04,TRANS_011,72.8,60.7,61.9,-6.3,1,84.0
2024-10-04,TRANS_012,72.2,59.8,63.7,-8.5,1,83.3
2024-10-04,TRANS_013,77.9,65.4,82.0,-5.4,1,89.7
2024-10-04,TRANS_014,75.3,62.5,65.9,-7.3,1,85.9
2024-10-04,TRANS_015,69.0,55.8,45.9,-6.0,1,79.0
2024-10-04,TRANS_016,71.8,58.6,53.0,-5.7,0,80.9
2024-10-04,TRANS_017,65.6,53.9,49.2,-11.4,0,78.2
2024-10-04,TRANS_018,67.5,55.6,56.3,-5.6,0,77.3
2024-10-04,TRANS_019,72.1,58.8,68.0,-7.2,0,85.7
2024-10-04,TRANS_020,74.1,62.8,68.2,-8.8,1,85.3
2024-10-04,TRANS_021,67.0,57.0,54.7,-11.8,0,79.6
2024-10-04,TRANS_022,70.9,60.9,62.3,-10.6,0,80.6
2024-10-04,TRANS_023,70.2,57.8,55.3,-4.3,1,80.4
2024-10-04,TRANS_024,69.7,56.1,57.5,-7.8,0,80.2
2024-10-04,TRANS_025,69.9,58.0,52.0,-8.0,0,79.9
2024-10-04,TRANS_026,68.7,55.1,58.5,-7.9,1,80.7
2024-10-04,TRANS_027,70.8,59.2,51.5,-3.7,1,80.5
2024-10-04,TRANS_028,71.4,57.7,62.2,-12.5,0,83.9
2024-10-04,TRANS_029,74.8,63.8,60.9,-4.3,1,86.1
2024-10-04,TRANS_030,75.2,61.9,64.1,-8.0,1,86.7
2024-10-04,TRANS_031,70.5,58.8,55.5,-6.7,0,80.8
2024-10-04,TRANS_032,73.2,61.7,62.6,-7.7,1,83.7
2024-10-04,TRANS_033,70.9,60.3,51.6,-1.9,0,81.7
2024-10-04,TRANS_035,76.4,64.1,75.0,-8.0,1,88.1
2024-10-04,TRANS_036,74.2,63.2,75.0,-11.5,0,86.7
2024-10-04,TRANS_038,70.7,57.8,67.8,-5.5,1,81.0
2024-10-04,TRANS_039,72.2,62.1,65.8,-9.9,1,82.7
2024-10-04,TRANS_040,65.8,52.1,45.0,-6.9,0,76.3
2024-10-04,TRANS_041,72.4,59.4,61.6,-4.6,0,84.5
2024-10-04,TRANS_042,71.9,60.6,50.7,-7.4,0,81.9
2024-10-04,TRANS_043,65.6,54.5,51.1,-12.3,0,73.8
2024-10-04,TRANS_044,70.5,58.0,53.9,-7.4,1,79.6
2024-10-04,TRANS_045,68.0,56.9,54.4,-9.5,1,79.2
2024-10-04,TRANS_046,64.2,51.9,44.9,-7.0,0,75.5
2024-10-04,TRANS_047,71.0,59.2,65.7,-7.0,1,83.4
2024-10-04,TRANS_048,66.6,52.7,55.9,-7.5,0,74.8
2024-10-04,TRANS_049,70.9,60.8,53.6,-7.3,1,81.4
2024-10-04,TRANS_050,68.4,56.4,53.6,-9.9,1,81.4
2024-10-05,TRANS_001,71.9,61.9,54.6,-4.1,1,80.9
2024-10-05,TRANS_002,72.8,60.4,63.7,-6.4,1,83.8
2024-10-05,TRANS_003,67.6,53.7,48.5,-11.3,0,77.6
2024-10-05,TRANS_004,72.3,61.3,62.5,-8.2,0,82.2
2024-10-05,TRANS_005,71.1,59.6,68.9,-6.6,0,80.2
2024-10-05,TRANS_006,67.7,57.2,50.7,-4.8,0,76.7
2024-10-05,TRANS_007,68.4,58.3,52.2,-9.0,0,80.5
2024-10-05,TRANS_008,69.4,59.1,49.3,-8.9,0,80.1
2024-10-05,TRANS_009,67.9,55.5,55.4,-12.1,0,79.7
2024-10-05,TRANS_010,68.8,58.6,48.9,-5.1,0,79.0
2024-10-05,TRANS_011,73.8,61.9,72.9,-6.4,0,87.6
2024-10-05,TRANS_012,70.7,57.7,59.4,-6.0,0,82.8
2024-10-05,TRANS_013,71.4,59.0,65.4,-3.2,0,82.1
2024-10-05,TRANS_014,71.7,58.3,55.9,-6.7,0,84.0
2024-10-05,TRANS_015,70.6,58.1,58.8,-8.8,1,80.5
2024-10-05,TRANS_016,68.5,56.7,54.4,-4.3,1,78.6
2024-10-05,TRANS_017,70.3,57.9,49.4,-2.2,1,82.0
2024-10-05,TRANS_018,67.2,53.3,52.2,-9.3,0,76.0
2024-10-05,TRANS_019,70.2,57.6,58.8,-11.4,1,79.3
2024-10-05,TRANS_020,80.1,66.7,73.3,-1.6,1,93.1
2024-10-05,TRANS_021,68.1,55.4,58.9,-3.9,1,80.1
2024-10-05,TRANS_022,70.5,56.9,53.0,-6.4,0,82.6
2024-10-05,TRANS_023,77.5,67.3,74.4,-4.7,1,91.5
2024-10-05,TRANS_024,67.1,53.4,51.3,-8.7,0,76.5
2024-10-05,TRANS_025,68.9,56.6,51.7,-10.8,1,78.5
2024-10-05,TRANS_027,70.2,57.1,54.5,-11.7,1,80.7
2024-10-05,TRANS_028,73.8,61.3,68.1,-6.6,1,87.0
2024-10-05,TRANS_029,69.0,57.8,51.1,-1.7,0,78.8
2024-10-05,TRANS_030,74.1,61.8,67.5,-2.3,0,85.7
2024-10-05,TRANS_031,67.0,54.7,46.3,-1.0,0,76.9
2024-10-05,TRANS_032,73.0,59.0,64.5,-5.8,1,86.5
2024-10-05,TRANS_033,70.2,56.6,46.8,-6.4,0,81.8
2024-10-05,TRANS_034,69.2,58.1,50.5,-5.2,1,79.5
2024-10-05,TRANS_036,74.2,61.4,72.5,-12.6,0,87.2
2024-10-05,TRANS_037,70.0,59.7,49.1,-6.0,1,79.3
2024-10-05,TRANS_038,74.5,61.3,63.0,-5.4,0,86.2
2024-10-05,TRANS_039,68.8,58.5,51.5,-5.4,1,79.1
2024-10-05,TRANS_040,67.6,55.2,52.3,-7.4,0,76.2
2024-10-05,TRANS_041,73.1,59.1,59.8,-3.4,1,85.5
2024-10-05,TRANS_042,66.9,55.7,47.3,-4.9,0,76.2
2024-10-05,TRANS_043,64.3,53.5,48.0,-6.1,0,74.4
2024-10-05,TRANS_044,73.4,62.1,54.0,-2.4,0,81.9
2024-10-05,TRANS_045,70.9,59.4,60.0,-11.0,1,83.2
2024-10-05,TRANS_046,71.9,61.1,56.5,-1.7,1,82.5
2024-10-05,TRANS_047,71.6,59.3,63.0,-6.7,0,83.6
2024-10-05,TRANS_048,68.4,58.3,48.1,-7.0,0,79.4
2024-10-05,TRANS_049,70.3,56.6,52.4,-12.3,0,78.0
2024-10-05,TRANS_050,70.0,58.0,62.4,-7.9,1,79.5
2024-10-06,TRANS_001,70.2,58.1,53.9,-2.8,0,82.6
2024-10-06,TRANS_002,70.9,57.6,61.6,-7.8,0,81.3
2024-10-06,TRANS_003,66.4,54.9,40.4,-9.3,0,77.2
2024-10-06,TRANS_004,77.2,65.7,72.5,-9.5,1,90.5
2024-10-06,TRANS_005,73.4,61.4,64.7,-7.4,0,84.9
2024-10-06,TRANS_006,69.0,57.6,51.7,-8.1,1,79.0
2024-10-06,TRANS_007,70.0,57.8,57.3,-0.5,1,81.0
2024-10-06,TRANS_008,69.4,55.7,52.9,-4.6,1,79.4
2024-10-06,TRANS_009,70.9,59.4,58.8,-3.5,0,81.6
2024-10-06,TRANS_011,78.2,66.8,74.8,-7.1,1,90.9
2024-10-06,TRANS_012,74.6,63.3,69.6,-4.3,0,86.9
2024-10-06,TRANS_013,71.1,58.8,69.5,-11.4,0,84.3
2024-10-06,TRANS_014,68.7,57.7,50.8,-4.4,1,79.0
2024-10-06,TRANS_015,71.0,59.2,57.4,-10.6,1,80.5
2024-10-06,TRANS_016,67.1,54.2,49.2,-10.0,0,77.0
2024-10-06,TRANS_017,67.5,56.7,43.5,-6.3,0,78.2
2024-10-06,TRANS_018,70.6,58.0,52.2,-9.6,1,81.5
2024-10-06,TRANS_019,74.2,60.3,64.2,-5.6,0,84.9
2024-10-06,TRANS_020,77.2,64.7,72.6,2.9,1,89.6
2024-10-06,TRANS_021,68.8,57.3,49.3,-6.1,1,79.8
2024-10-06,TRANS_022,69.5,55.6,53.4,-1.9,0,79.8
2024-10-06,TRANS_023,72.8,59.3,69.9,-9.3,1,82.8
2024-10-06,TRANS_024,64.1,53.2,43.3,-9.8,0,74.4
2024-10-06,TRANS_025,67.0,55.6,47.1,-5.1,0,75.9
2024-10-06,TRANS_026,66.4,53.2,46.0,-8.4,0,76.0
2024-10-06,TRANS_027,68.6,57.1,52.9,-6.6,0,76.3
2024-10-06,TRANS_028,71.2,57.5,57.9,-3.4,0,81.4
2024-10-06,TRANS_029,70.2,57.8,57.4,-11.1,0,79.8
2024-10-06,TRANS_030,79.4,67.8,72.0,-0.9,1,91.1
2024-10-06,TRANS_031,67.2,54.4,55.0,-10.5,0,76.4
2024-10-06,TRANS_032,72.0,60.6,62.2,-8.8,1,84.4
2024-10-06,TRANS_033,65.0,53.1,46.6,-8.0,0,75.4
2024-10-06,TRANS_034,65.2,51.3,42.4,-7.4,0,74.5
2024-10-06,TRANS_035,74.5,62.7,69.9,-6.5,1,85.2
2024-10-06,TRANS_036,76.6,64.4,73.7,-0.9,1,88.2
2024-10-06,TRANS_037,73.8,62.7,61.0,-4.9,1,87.1
2024-10-06,TRANS_038,74.3,63.3,72.1,-9.0,1,84.7
2024-10-06,TRANS_039,67.0,55.7,60.0,-15,0,77.2
2024-10-06,TRANS_040,62.1,51.8,37.6,-3.3,0,71.8
2024-10-06,TRANS_041,67.7,55.7,51.7,-9.9,0,79.9
2024-10-06,TRANS_042,70.3,59.3,48.9,-8.3,1,80.3
2024-10-06,TRANS_043,70.9,59.6,59.4,-5.9,0,81.3
2024-10-06,TRANS_044,68.8,57.7,50.6,-4.5,0,77.2
2024-10-06,TRANS_045,68.7,58.2,57.8,-10.0,1,79.9
2024-10-06,TRANS_046,68.0,55.8,52.0,-2.3,1,76.1
2024-10-06,TRANS_047,73.3,59.6,63.3,-4.3,0,84.2
2024-10-06,TRANS_048,70.4,57.6,57.3,-9.8,1,83.4
2024-10-06,TRANS_049,64.0,51.2,47.7,-8.5,0,74.0
2024-10-06,TRANS_050,70.4,58.3,64.1,-8.0,1,82.7
2024-10-07,TRANS_001,69.0,58.1,63.9,-9.1,0,79.3
2024-10-07,TRANS_002,71.2,59.5,63.9,1.4,0,83.7
2024-10-07,TRANS_003,64.9,53.1,44.2,-6.5,0,74.4
2024-10-07,TRANS_004,69.9,59.0,63.2,-7.8,1,80.8
2024-10-07,TRANS_005,72.5,61.8,62.6,-10.0,0,84.2
2024-10-07,TRANS_006,70.9,58.0,52.2,-3.3,1,78.8
2024-10-07,TRANS_007,69.9,58.5,55.0,-8.4,1,80.7
2024-10-07,TRANS_008,70.7,59.2,60.2,-6.3,0,81.8
2024-10-07,TRANS_009,70.2,56.6,61.2,-6.3,0,80.9
2024-10-07,TRANS_010,68.6,56.3,44.5,-7.6,0,78.7
2024-10-07,TRANS_011,73.5,62.4,72.2,-8.5,0,85.8
2024-10-07,TRANS_012,73.8,63.2,77.0,-5.2,1,84.0
2024-10-07,TRANS_013,74.5,62.0,78.5,-3.7,1,88.2
2024-10-07,TRANS_014,73.3,62.8,56.9,-4.4,1,83.2
2024-10-07,TRANS_015,67.4,56.8,48.4,-6.7,0,75.6
2024-10-07,TRANS_016,73.0,61.5,61.0,-4.8,1,81.2
2024-10-07,TRANS_017,74.2,61.6,59.0,-5.6,0,84.7
2024-10-07,TRANS_018,70.5,56.8,58.6,-5.8,1,79.2
2024-10-07,TRANS_019,76.0,64.8,68.2,-4.3,1,88.4
2024-10-07,TRANS_020,78.5,64.5,77.1,-1.1,1,90.7
2024-10-07,TRANS_021,69.2,57.8,54.7,-5.7,1,82.2
2024-10-07,TRANS_022,68.2,54.9,57.1,-7.2,0,79.9
2024-10-07,TRANS_023,74.1,62.5,66.1,-3.0,1,87.6
2024-10-07,TRANS_024,69.4,57.9,54.0,-11.9,1,79.7
2024-10-07,TRANS_025,68.2,56.7,52.8,-12.1,0,77.6
2024-10-07,TRANS_026,71.3,59.3,57.2,-2.4,0,80.4
2024-10-07,TRANS_027,67.1,56.6,50.0,-10.6,0,76.4
2024-10-07,TRANS_028,74.2,61.3,61.3,-4.7,0,86.6
2024-10-07,TRANS_029,74.5,62.0,63.8,-2.7,1,84.7
2024-10-07,TRANS_030,74.3,64.1,73.8,-5.8,1,86.1
2024-10-07,TRANS_031,66.1,54.1,43.3,-6.8,0,76.8
2024-10-07,TRANS_032,69.9,56.5,61.4,-6.4,1,81.4
2024-10-07,TRANS_033,64.9,54.3,43.6,-7.6,0,74.5
2024-10-07,TRANS_034,66.1,54.8,45.0,-4.5,0,76.3
2024-10-07,TRANS_035,72.3,59.5,60.0,-3.0,0,82.4
2024-10-07,TRANS_036,71.8,61.6,67.0,-8.3,1,84.5
2024-10-07,TRANS_037,73.3,62.9,61.0,-7.7,1,83.0
2024-10-07,TRANS_038,76.8,65.1,67.4,-6.0,1,88.6
2024-10-07,TRANS_039,73.4,63.0,67.4,-15,1,83.3
2024-10-07,TRANS_040,68.1,57.2,41.6,-5.7,0,76.9
2024-10-07,TRANS_041,71.6,58.4,62.1,-7.6,1,82.4
2024-10-07,TRANS_042,68.2,54.9,51.1,-5.8,1,77.8
2024-10-07,TRANS_043,69.1,57.8,55.5,-7.2,1,81.2
2024-10-07,TRANS_044,71.6,58.6,63.2,-13.7,1,84.3
2024-10-07,TRANS_045,67.6,55.4,49.8,-6.3,0,78.0
2024-10-07,TRANS_046,68.1,56.7,49.7,-6.8,1,80.0
2024-10-07,TRANS_047,72.4,62.1,51.1,-6.8,1,82.2
2024-10-07,TRANS_048,67.5,53.8,46.5,-4.4,0,78.0
2024-10-07,TRANS_050,69.9,58.1,60.0,-7.3,0,80.8
2024-10-08,TRANS_001,66.9,55.2,49.6,-11.4,0,76.7
2024-10-08,TRANS_002,74.4,61.9,68.2,-5.9,0,86.3
2024-10-08,TRANS_003,62.8,50,40.2,-7.8,0,71.9
2024-10-08,TRANS_004,72.1,60.1,71.4,-9.2,0,83.0
2024-10-08,TRANS_005,75.1,62.7,70.2,-6.1,1,85.0
2024-10-08,TRANS_006,71.4,58.7,57.4,-5.5,0,80.8
2024-10-08,TRANS_007,72.1,59.0,56.9,-2.7,1,82.1
2024-10-08,TRANS_008,67.1,56.8,52.6,-7.5,0,75.5
2024-10-08,TRANS_009,75.5,61.6,66.4,-4.3,1,88.1
2024-10-08,TRANS_010,66.3,53.2,51.2,-14.2,0,78.0
2024-10-08,TRANS_011,75.2,62.7,75.9,-5.3,1,87.0
2024-10-08,TRANS_012,73.4,59.7,66.2,-5.1,0,84.4
2024-10-08,TRANS_013,70.8,58.3,64.7,-6.8,1,83.1
2024-10-08,TRANS_014,71.0,60.1,59.7,-8.3,1,84.0
2024-10-08,TRANS_015,68.1,56.3,49.3,-4.2,0,77.9
2024-10-08,TRANS_016,68.3,54.6,52.1,-0.8,0,78.3
2024-10-08,TRANS_017,70.9,57.0,53.9,-4.2,0,83.3
2024-10-08,TRANS_018,66.6,55.4,47.4,-4.7,0,76.8
2024-10-08,TRANS_019,70.9,57.2,62.5,-7.6,0,82.1
2024-10-08,TRANS_020,72.5,62.0,63.0,-4.0,0,85.6
2024-10-08,TRANS_022,67.6,56.2,55.7,-10.1,0,78.0
2024-10-08,TRANS_023,72.4,61.1,60.5,-4.3,0,83.1
2024-10-08,TRANS_024,71.2,58.5,66.7,-11.4,1,82.6
2024-10-08,TRANS_025,65.4,53.9,40.3,-3.8,0,76.8
2024-10-08,TRANS_026,63.8,53.2,48.8,-15,0,76.6
2024-10-08,TRANS_027,70.0,56.6,60.4,-7.1,1,82.4
2024-10-08,TRANS_028,73.0,62.8,58.1,-1.2,0,87.0
2024-10-08,TRANS_030,77.3,66.7,71.4,-4.1,1,89.5
2024-10-08,TRANS_031,71.6,61.2,61.7,-11.7,0,82.9
2024-10-08,TRANS_032,71.9,58.0,59.9,-5.5,0,84.4
2024-10-08,TRANS_033,67.3,56.5,46.5,-10.3,0,77.0
2024-10-08,TRANS_034,69.7,57.2,51.3,-6.9,0,80.8
2024-10-08,TRANS_035,74.4,62.8,72.1,-9.4,1,87.0
2024-10-08,TRANS_036,75.2,64.7,71.4,-5.1,1,88.2
2024-10-08,TRANS_037,71.2,60.2,51.8,-6.7,1,81.2
2024-10-08,TRANS_038,71.3,59.9,64.7,-13.6,0,84.8
2024-10-08,TRANS_039,71.2,58.8,63.4,-11.9,1,83.3
2024-10-08,TRANS_040,68.0,57.7,50.3,-10.8,1,78.0
2024-10-08,TRANS_041,74.6,64.3,62.9,-4.7,1,85.1
2024-10-08,TRANS_042,69.4,57.5,50.0,-8.8,0,79.7
2024-10-08,TRANS_043,68.0,56.6,45.5,-0.0,1,77.3
2024-10-08,TRANS_044,72.8,60.2,60.3,-7.1,1,85.6
2024-10-08,TRANS_045,73.1,62.8,67.4,-0.6,1,83.6
2024-10-08,TRANS_046,69.6,56.4,51.1,-3.4,0,81.0
2024-10-08,TRANS_047,65.8,55.1,51.4,-4.8,0,76.1
2024-10-08,TRANS_048,67.7,54.7,52.3,-2.2,0,75.4
2024-10-08,TRANS_049,66.9,55.7,52.1,-10.9,0,77.5
2024-10-08,TRANS_050,68.8,55.8,54.3,-11.4,1,79.1
2024-10-09,TRANS_001,71.3,59.1,56.5,-7.0,1,81.1
2024-10-09,TRANS_002,69.3,57.1,55.6,-10.6,0,81.6
2024-10-09,TRANS_003,65.5,54.6,40.5,-8.7,0,74.0
2024-10-09,TRANS_004,74.8,63.2,70.8,-10.3,0,87.2
2024-10-09,TRANS_005,75.4,62.2,69.0,-4.7,1,88.6
2024-10-09,TRANS_006,71.5,57.6,55.8,-10.1,0,81.6
2024-10-09,TRANS_007,71.5,60.8,58.6,-9.7,0,80.8
2024-10-09,TRANS_008,68.1,54.6,55.6,-4.9,1,80.6
2024-10-09,TRANS_009,72.8,60.0,70.2,-6.6,0,83.9
2024-10-09,TRANS_010,71.2,59.5,52.2,-5.6,1,82.0
2024-10-09,TRANS_011,74.0,60.7,62.9,-7.5,1,86.0
